id,store_id,modality,source_id,retailer,content,embedding_model,embedding_dim
reviews_REV-USR-085-SITE-008,USR-085,reviews,REV-USR-085-SITE-008,Albertsons,"Store USR-085 | Source: sitejabber | Sentiment: neutral | As a cashier, her job is to help and assist customers; if she doesn't like it, she shouldn't work in that role.""
I got excited when I found an item that is hard to find.",text-embedding-3-large,3072
reviews_REV-USR-086-SITE-003,USR-086,reviews,REV-USR-086-SITE-003,Publix,Store USR-086 | Source: sitejabber | Sentiment: positive | Each time I was told someone will follow up with you I now see how Publix employees are because the management doesn't even feel it necessary to take a few minutes to call what was a good customer.,text-embedding-3-large,3072
reviews_REV-USR-086-GOOG-002,USR-086,reviews,REV-USR-086-GOOG-002,Publix,"Store USR-086 | Source: google_news_reviews | Sentiment: neutral | Florida man stalked Publix customers with a knife before kicking chickens, sheriff's office says CBS News",text-embedding-3-large,3072
reviews_REV-USR-086-GOOG-009,USR-086,reviews,REV-USR-086-GOOG-009,Publix,Store USR-086 | Source: google_news_reviews | Sentiment: neutral | 2 new Aldi stores projected to open in Lake County this summer - Leesburg Daily Commercial. 2 new Aldi stores projected to open in Lake County this summer Leesburg Daily Commercial,text-embedding-3-large,3072
reviews_REV-USR-087-SITE-005,USR-087,reviews,REV-USR-087-SITE-005,Whole Foods,"Store USR-087 | Source: sitejabber | Sentiment: neutral | This was clearly a returned item that Amazon's quality control completely ignored and resold as ""New.""
To make matters worse, I am currently in another country.",text-embedding-3-large,3072
reviews_REV-USR-087-GOOG-006,USR-087,reviews,REV-USR-087-GOOG-006,Whole Foods,Store USR-087 | Source: google_news_reviews | Sentiment: neutral | Trio of beers to sip in January: 3 different styles (plus beer and brewery news) - Cleveland.com. Trio of beers to sip in January: 3 different styles (plus beer and brewery news) Cleveland.com,text-embedding-3-large,3072
reviews_REV-USR-087-GOOG-008,USR-087,reviews,REV-USR-087-GOOG-008,Whole Foods,Store USR-087 | Source: google_news_reviews | Sentiment: neutral | I Tried Bryan Johnson’s Full Blueprint Stack - Hone Health. I Tried Bryan Johnson’s Full Blueprint Stack Hone Health,text-embedding-3-large,3072
reviews_REV-USR-089-SITE-008,USR-089,reviews,REV-USR-089-SITE-008,Walgreens,"Store USR-089 | Source: sitejabber | Sentiment: neutral | Customer service saying they have not added it yet,but I can use it in the store I will not!",text-embedding-3-large,3072
reviews_REV-USR-090-GOOG-002,USR-090,reviews,REV-USR-090-GOOG-002,Home Depot,"Store USR-090 | Source: google_news_reviews | Sentiment: neutral | The Best Weed and Feed Products for a Thicker, Greener, Weed-Free Lawn—Tested and Reviewed - bobvila.com. The Best Weed and Feed Products for a Thicker, Greener, Weed-Free Lawn—Tested and Reviewed bobvila.com",text-embedding-3-large,3072
reviews_REV-USR-092-SITE-003,USR-092,reviews,REV-USR-092-SITE-003,Best Buy,Store USR-092 | Source: sitejabber | Sentiment: neutral | The next day when I went to return it the customer service manager refused to at least exchange it.,text-embedding-3-large,3072
reviews_REV-USR-094-SITE-006,USR-094,reviews,REV-USR-094-SITE-006,Sam's Club,Store USR-094 | Source: sitejabber | Sentiment: neutral | I was worried at this point because our school day was finishing.,text-embedding-3-large,3072
reviews_REV-USR-095-SITE-007,USR-095,reviews,REV-USR-095-SITE-007,Aldi,"Store USR-095 | Source: sitejabber | Sentiment: positive | Maybe I just walked through a time tunnel where carrying about the customer, great products and kindness is the mission.",text-embedding-3-large,3072
reviews_REV-USR-097-SITE-004,USR-097,reviews,REV-USR-097-SITE-004,Meijer,Store USR-097 | Source: sitejabber | Sentiment: neutral | I am tired of having to constantly police your charges and if my M Perk coupons come off my overall charges.,text-embedding-3-large,3072
reviews_REV-USR-098-SITE-007,USR-098,reviews,REV-USR-098-SITE-007,Safeway,Store USR-098 | Source: sitejabber | Sentiment: neutral | I am absolutely discussed there is so much greed you can'teven have one cashier on duty.,text-embedding-3-large,3072
reviews_REV-USR-098-SITE-008,USR-098,reviews,REV-USR-098-SITE-008,Safeway,Store USR-098 | Source: sitejabber | Sentiment: neutral | What happened to having some customer service when I am paying a premium!,text-embedding-3-large,3072
reviews_REV-USR-100-GOOG-006,USR-100,reviews,REV-USR-100-GOOG-006,Trader Joe's,Store USR-100 | Source: google_news_reviews | Sentiment: neutral | This Under-the-Radar Chain Just Launched a Mac & Cheese Menu—& It's Not to Be Missed - PureWow. This Under-the-Radar Chain Just Launched a Mac & Cheese Menu—& It's Not to Be Missed PureWow,text-embedding-3-large,3072
reviews_REV-USR-100-GOOG-008,USR-100,reviews,REV-USR-100-GOOG-008,Trader Joe's,"Store USR-100 | Source: google_news_reviews | Sentiment: neutral | Gristedes, a Familiar New York Supermarket Brand, Dwindles (Published 2007) - The New York Times. Gristedes, a Familiar New York Supermarket Brand, Dwindles (Published 2007) The New York Times",text-embedding-3-large,3072
reports_RPT-USR-002-007,USR-002,reports,RPT-USR-002-007,Target,Store: USR-002 | Report: RPT-USR-002-007 | Date: 2025-12-18 | Type: mystery_shop | Severity: medium | Category: safety | Status: resolved | Reported by: district_manager | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-004-001,USR-004,reports,RPT-USR-004-001,Costco,Store: USR-004 | Report: RPT-USR-004-001 | Date: 2025-10-11 | Type: mystery_shop | Severity: low | Category: safety | Status: in_progress | Reported by: mystery_shopper | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-006-005,USR-006,reports,RPT-USR-006-005,Publix,Store: USR-006 | Report: RPT-USR-006-005 | Date: 2025-12-09 | Type: inventory_audit | Severity: low | Category: planogram | Status: in_progress | Reported by: store_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-008-001,USR-008,reports,RPT-USR-008-001,CVS,Store: USR-008 | Report: RPT-USR-008-001 | Date: 2025-08-31 | Type: district_visit | Severity: low | Category: equipment | Status: in_progress | Reported by: store_manager | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
reports_RPT-USR-009-001,USR-009,reports,RPT-USR-009-001,Walgreens,Store: USR-009 | Report: RPT-USR-009-001 | Date: 2026-02-10 | Type: safety_audit | Severity: low | Category: customer_service | Status: resolved | Reported by: store_manager | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
reports_RPT-USR-009-007,USR-009,reports,RPT-USR-009-007,Walgreens,Store: USR-009 | Report: RPT-USR-009-007 | Date: 2025-07-27 | Type: inventory_audit | Severity: low | Category: shrink | Status: resolved | Reported by: store_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-009-009,USR-009,reports,RPT-USR-009-009,Walgreens,Store: USR-009 | Report: RPT-USR-009-009 | Date: 2025-11-03 | Type: facilities | Severity: medium | Category: equipment | Status: resolved | Reported by: loss_prevention | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
reports_RPT-USR-010-007,USR-010,reports,RPT-USR-010-007,Home Depot,Store: USR-010 | Report: RPT-USR-010-007 | Date: 2026-01-21 | Type: mystery_shop | Severity: high | Category: equipment | Status: resolved | Reported by: store_manager | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
reports_RPT-USR-013-007,USR-013,reports,RPT-USR-013-007,Dollar General,Store: USR-013 | Report: RPT-USR-013-007 | Date: 2025-09-05 | Type: facilities | Severity: low | Category: cleaning | Status: in_progress | Reported by: store_manager | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-014-008,USR-014,reports,RPT-USR-014-008,Sam's Club,Store: USR-014 | Report: RPT-USR-014-008 | Date: 2026-06-12 | Type: district_visit | Severity: low | Category: cleaning | Status: in_progress | Reported by: mystery_shopper | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-016-002,USR-016,reports,RPT-USR-016-002,H-E-B,Store: USR-016 | Report: RPT-USR-016-002 | Date: 2025-08-22 | Type: mystery_shop | Severity: high | Category: staffing | Status: in_progress | Reported by: mystery_shopper | Description: Insufficient coverage during peak hours — checkout and service desk,text-embedding-3-large,3072
reports_RPT-USR-016-008,USR-016,reports,RPT-USR-016-008,H-E-B,Store: USR-016 | Report: RPT-USR-016-008 | Date: 2025-12-26 | Type: safety_audit | Severity: medium | Category: staffing | Status: open | Reported by: mystery_shopper | Description: Insufficient coverage during peak hours — checkout and service desk,text-embedding-3-large,3072
reports_RPT-USR-017-002,USR-017,reports,RPT-USR-017-002,Meijer,Store: USR-017 | Report: RPT-USR-017-002 | Date: 2025-08-21 | Type: facilities | Severity: high | Category: shrink | Status: in_progress | Reported by: district_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-019-008,USR-019,reports,RPT-USR-019-008,Sprouts,Store: USR-019 | Report: RPT-USR-019-008 | Date: 2026-03-27 | Type: safety_audit | Severity: medium | Category: inventory | Status: resolved | Reported by: mystery_shopper | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-020-001,USR-020,reports,RPT-USR-020-001,Trader Joe's,Store: USR-020 | Report: RPT-USR-020-001 | Date: 2025-11-09 | Type: safety_audit | Severity: low | Category: cleaning | Status: in_progress | Reported by: store_manager | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-021-003,USR-021,reports,RPT-USR-021-003,Walmart,Store: USR-021 | Report: RPT-USR-021-003 | Date: 2026-01-27 | Type: facilities | Severity: low | Category: customer_service | Status: open | Reported by: store_manager | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
reports_RPT-USR-021-004,USR-021,reports,RPT-USR-021-004,Walmart,Store: USR-021 | Report: RPT-USR-021-004 | Date: 2025-08-09 | Type: mystery_shop | Severity: high | Category: customer_service | Status: in_progress | Reported by: loss_prevention | Description: Wait times exceed SLA at service desk during weekend peak,text-embedding-3-large,3072
reports_RPT-USR-023-006,USR-023,reports,RPT-USR-023-006,Kroger,Store: USR-023 | Report: RPT-USR-023-006 | Date: 2025-07-02 | Type: district_visit | Severity: medium | Category: safety | Status: open | Reported by: loss_prevention | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-024-002,USR-024,reports,RPT-USR-024-002,Costco,Store: USR-024 | Report: RPT-USR-024-002 | Date: 2025-09-25 | Type: district_visit | Severity: medium | Category: signage | Status: in_progress | Reported by: store_manager | Description: Promotional signage expired or missing on endcap displays,text-embedding-3-large,3072
reports_RPT-USR-026-003,USR-026,reports,RPT-USR-026-003,Publix,Store: USR-026 | Report: RPT-USR-026-003 | Date: 2026-03-08 | Type: mystery_shop | Severity: low | Category: shrink | Status: open | Reported by: district_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-027-001,USR-027,reports,RPT-USR-027-001,Whole Foods,Store: USR-027 | Report: RPT-USR-027-001 | Date: 2025-10-01 | Type: loss_prevention | Severity: medium | Category: cleaning | Status: resolved | Reported by: mystery_shopper | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-028-002,USR-028,reports,RPT-USR-028-002,CVS,Store: USR-028 | Report: RPT-USR-028-002 | Date: 2026-05-07 | Type: facilities | Severity: medium | Category: signage | Status: open | Reported by: loss_prevention | Description: Promotional signage expired or missing on endcap displays,text-embedding-3-large,3072
reports_RPT-USR-028-003,USR-028,reports,RPT-USR-028-003,CVS,Store: USR-028 | Report: RPT-USR-028-003 | Date: 2026-05-17 | Type: loss_prevention | Severity: high | Category: shrink | Status: in_progress | Reported by: district_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-028-009,USR-028,reports,RPT-USR-028-009,CVS,Store: USR-028 | Report: RPT-USR-028-009 | Date: 2025-11-30 | Type: mystery_shop | Severity: low | Category: cleaning | Status: resolved | Reported by: district_manager | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-031-002,USR-031,reports,RPT-USR-031-002,Lowe's,Store: USR-031 | Report: RPT-USR-031-002 | Date: 2026-06-04 | Type: loss_prevention | Severity: low | Category: inventory | Status: open | Reported by: district_manager | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-031-003,USR-031,reports,RPT-USR-031-003,Lowe's,Store: USR-031 | Report: RPT-USR-031-003 | Date: 2026-02-14 | Type: safety_audit | Severity: medium | Category: safety | Status: in_progress | Reported by: district_manager | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-032-003,USR-032,reports,RPT-USR-032-003,Best Buy,Store: USR-032 | Report: RPT-USR-032-003 | Date: 2026-03-12 | Type: safety_audit | Severity: low | Category: shrink | Status: open | Reported by: store_manager | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-033-007,USR-033,reports,RPT-USR-033-007,Dollar General,Store: USR-033 | Report: RPT-USR-033-007 | Date: 2026-01-20 | Type: inventory_audit | Severity: low | Category: inventory | Status: resolved | Reported by: store_manager | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-034-001,USR-034,reports,RPT-USR-034-001,Sam's Club,Store: USR-034 | Report: RPT-USR-034-001 | Date: 2026-06-16 | Type: facilities | Severity: low | Category: safety | Status: open | Reported by: district_manager | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-036-001,USR-036,reports,RPT-USR-036-001,H-E-B,Store: USR-036 | Report: RPT-USR-036-001 | Date: 2026-04-21 | Type: inventory_audit | Severity: low | Category: signage | Status: in_progress | Reported by: store_manager | Description: Promotional signage expired or missing on endcap displays,text-embedding-3-large,3072
reports_RPT-USR-036-009,USR-036,reports,RPT-USR-036-009,H-E-B,Store: USR-036 | Report: RPT-USR-036-009 | Date: 2026-04-04 | Type: safety_audit | Severity: medium | Category: equipment | Status: open | Reported by: mystery_shopper | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
reports_RPT-USR-037-004,USR-037,reports,RPT-USR-037-004,Meijer,Store: USR-037 | Report: RPT-USR-037-004 | Date: 2026-01-21 | Type: mystery_shop | Severity: medium | Category: safety | Status: in_progress | Reported by: store_manager | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-038-010,USR-038,reports,RPT-USR-038-010,Safeway,Store: USR-038 | Report: RPT-USR-038-010 | Date: 2026-02-18 | Type: mystery_shop | Severity: low | Category: inventory | Status: in_progress | Reported by: store_manager | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-040-006,USR-040,reports,RPT-USR-040-006,Trader Joe's,Store: USR-040 | Report: RPT-USR-040-006 | Date: 2026-04-06 | Type: facilities | Severity: low | Category: planogram | Status: resolved | Reported by: loss_prevention | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-040-008,USR-040,reports,RPT-USR-040-008,Trader Joe's,Store: USR-040 | Report: RPT-USR-040-008 | Date: 2025-10-06 | Type: mystery_shop | Severity: low | Category: inventory | Status: resolved | Reported by: loss_prevention | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-042-007,USR-042,reports,RPT-USR-042-007,Target,Store: USR-042 | Report: RPT-USR-042-007 | Date: 2026-03-07 | Type: district_visit | Severity: medium | Category: inventory | Status: open | Reported by: district_manager | Description: Cycle count variance exceeds threshold in high-shrink categories,text-embedding-3-large,3072
reports_RPT-USR-043-005,USR-043,reports,RPT-USR-043-005,Kroger,Store: USR-043 | Report: RPT-USR-043-005 | Date: 2025-12-14 | Type: facilities | Severity: medium | Category: safety | Status: resolved | Reported by: district_manager | Description: Blocked emergency exit path noted during walkthrough,text-embedding-3-large,3072
reports_RPT-USR-043-012,USR-043,reports,RPT-USR-043-012,Kroger,Store: USR-043 | Report: RPT-USR-043-012 | Date: 2026-05-13 | Type: safety_audit | Severity: high | Category: planogram | Status: in_progress | Reported by: mystery_shopper | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-044-001,USR-044,reports,RPT-USR-044-001,Costco,Store: USR-044 | Report: RPT-USR-044-001 | Date: 2026-05-20 | Type: inventory_audit | Severity: medium | Category: cleaning | Status: open | Reported by: district_manager | Description: Backroom and sales floor cleaning below standard — debris in aisles,text-embedding-3-large,3072
reports_RPT-USR-044-006,USR-044,reports,RPT-USR-044-006,Costco,Store: USR-044 | Report: RPT-USR-044-006 | Date: 2026-04-28 | Type: facilities | Severity: high | Category: planogram | Status: in_progress | Reported by: store_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-044-007,USR-044,reports,RPT-USR-044-007,Costco,Store: USR-044 | Report: RPT-USR-044-007 | Date: 2026-04-17 | Type: mystery_shop | Severity: medium | Category: planogram | Status: in_progress | Reported by: district_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-046-005,USR-046,reports,RPT-USR-046-005,Publix,Store: USR-046 | Report: RPT-USR-046-005 | Date: 2026-05-03 | Type: inventory_audit | Severity: low | Category: planogram | Status: open | Reported by: district_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-047-001,USR-047,reports,RPT-USR-047-001,Whole Foods,Store: USR-047 | Report: RPT-USR-047-001 | Date: 2026-04-18 | Type: loss_prevention | Severity: low | Category: planogram | Status: resolved | Reported by: mystery_shopper | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-048-010,USR-048,reports,RPT-USR-048-010,CVS,Store: USR-048 | Report: RPT-USR-048-010 | Date: 2026-01-29 | Type: facilities | Severity: low | Category: planogram | Status: resolved | Reported by: store_manager | Description: Shelf tags misaligned with planogram — facings not compliant,text-embedding-3-large,3072
reports_RPT-USR-049-001,USR-049,reports,RPT-USR-049-001,Walgreens,Store: USR-049 | Report: RPT-USR-049-001 | Date: 2025-10-28 | Type: inventory_audit | Severity: low | Category: shrink | Status: resolved | Reported by: mystery_shopper | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-049-007,USR-049,reports,RPT-USR-049-007,Walgreens,Store: USR-049 | Report: RPT-USR-049-007 | Date: 2025-11-17 | Type: district_visit | Severity: medium | Category: staffing | Status: in_progress | Reported by: district_manager | Description: Insufficient coverage during peak hours — checkout and service desk,text-embedding-3-large,3072
reports_RPT-USR-051-001,USR-051,reports,RPT-USR-051-001,Lowe's,Store: USR-051 | Report: RPT-USR-051-001 | Date: 2025-10-25 | Type: mystery_shop | Severity: low | Category: shrink | Status: resolved | Reported by: loss_prevention | Description: Elevated shrink pattern detected near self-checkout area,text-embedding-3-large,3072
reports_RPT-USR-054-005,USR-054,reports,RPT-USR-054-005,Sam's Club,Store: USR-054 | Report: RPT-USR-054-005 | Date: 2026-03-19 | Type: loss_prevention | Severity: medium | Category: equipment | Status: open | Reported by: mystery_shopper | Description: Refrigeration unit temperature fluctuation logged in dairy section,text-embedding-3-large,3072
news_NEWS-01026,USR-058,news,NEWS-01026,Safeway,"Store USR-058 | Philadelphia, PA | Date: 2026-02-18 | Headline: Di Bruno Bros. closes 3 stores - Grocery Dive | Summary: Di Bruno Bros. closes 3 stores Grocery Dive | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01045,USR-059,news,NEWS-01045,Sprouts,"Store USR-059 | San Antonio, TX | Date: 2026-05-20 | Headline: Sprouts Farmers Market plans first store in nearby Cibolo | Summary: To continue reading this content, please enable JavaScript in your browser settings and refresh this page. Preview this article 1 min The project is part of a ... | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01048,USR-060,news,NEWS-01048,Trader Joe's,"Store USR-060 | San Diego, CA | Date: 2026-06-10 | Headline: Trader Joe’s Proposed for Clairemont Town Square - WhatNow | Summary: Trader Joe’s Proposed for Clairemont Town Square WhatNow | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01052,USR-060,news,NEWS-01052,Trader Joe's,"Store USR-060 | San Diego, CA | Date: 2025-10-31 | Headline: Third Trader Joe’s grocery store to open on NW Side next week - KSAT | Summary: Third Trader Joe’s grocery store to open on NW Side next week KSAT | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01058,USR-060,news,NEWS-01058,Trader Joe's,"Store USR-060 | San Diego, CA | Date: 2026-04-28 | Headline: Grocery Outlet comes to PB, with grand opening giveaways, including gift cards - Times of San Diego | Summary: Grocery Outlet comes to PB, with grand opening giveaways, including gift cards Times of San Diego | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01072,USR-061,news,NEWS-01072,Walmart,"Store USR-061 | Dallas, TX | Date: 2026-06-17 | Headline: H-E-B opens its first grocery store in Dallas County - NBC 5 Dallas-Fort Worth | Summary: H-E-B opens its first grocery store in Dallas County NBC 5 Dallas-Fort Worth | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01092,USR-062,news,NEWS-01092,Target,"Store USR-062 | Austin, TX | Date: 2026-06-15 | Headline: Report: Texas-based H-E-B eclipsed by California rival for best grocer in US - MySA | Summary: Report: Texas-based H-E-B eclipsed by California rival for best grocer in US MySA | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01097,USR-062,news,NEWS-01097,Target,"Store USR-062 | Austin, TX | Date: 2026-05-28 | Headline: This is how close American households are to the financial edge - NPR | Summary: This is how close American households are to the financial edge NPR | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01109,USR-063,news,NEWS-01109,Kroger,"Store USR-063 | Jacksonville, FL | Date: 2025-12-05 | Headline: Kroger becomes keener on brick-and-mortar - Food Business News | Summary: Kroger becomes keener on brick-and-mortar Food Business News | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01128,USR-064,news,NEWS-01128,Costco,"Store USR-064 | Fort Worth, TX | Date: 2026-06-19 | Headline: Is H-E-B already planning a 2nd store in this North Texas city? - MySA | Summary: Is H-E-B already planning a 2nd store in this North Texas city? MySA | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01139,USR-064,news,NEWS-01139,Costco,"Store USR-064 | Fort Worth, TX | Date: 2026-05-22 | Headline: H-E-B to close Austin store in move that spotlights company’s evolution into real estate empire - The Real Deal | Summary: H-E-B to close Austin store in move that spotlights company’s evolution into real estate empire The Real Deal | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01140,USR-064,news,NEWS-01140,Costco,"Store USR-064 | Fort Worth, TX | Date: 2026-04-15 | Headline: Costco to bring different kind of store to west side of Metroplex | Summary: To continue reading this content, please enable JavaScript in your browser settings and refresh this page. Preview this article 1 min Officials approved incentives to ... | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01158,USR-065,news,NEWS-01158,Albertsons,"Store USR-065 | Columbus, OH | Date: 2026-01-12 | Headline: Value City and American Signature Furniture are closing all stores in 2026. See the full list of doomed locations - Fast Company | Summary: Value City and American Signature Furniture are closing all stores in 2026. See the full list of doomed locations Fast Company | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01162,USR-066,news,NEWS-01162,Publix,"Store USR-066 | Charlotte, NC | Date: 2025-09-15 | Headline: Publix opening 9 new stores in September, including 3 in Florida. Here's where - The News-Press | Summary: Publix opening 9 new stores in September, including 3 in Florida. Here's where The News-Press | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01180,USR-067,news,NEWS-01180,Whole Foods,"Store USR-067 | Indianapolis, IN | Date: 2026-01-27 | Headline: Amazon to close all Amazon Go and Amazon Fresh stores: Full list of current locations - WTHR | Summary: Amazon to close all Amazon Go and Amazon Fresh stores: Full list of current locations WTHR | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01199,USR-067,news,NEWS-01199,Whole Foods,"Store USR-067 | Indianapolis, IN | Date: 2026-05-21 | Headline: Whole Foods soup recalled because of undeclared shrimp | Summary: Kettle Cuisine of Lynn, MA, is recalling 24-ounce cups of Whole Foods Market Kitchen Minestrone Soup which may contain undeclared shrimp. People who have allergies to crustacean shellfish, including ... | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01201,USR-068,news,NEWS-01201,CVS,"Store USR-068 | Seattle, WA | Date: 2025-10-14 | Headline: Seattle-area brokers say 'a vacant Rite Aid isn't a liability' — so where are the new tenants? - The Business Journals | Summary: Seattle-area brokers say 'a vacant Rite Aid isn't a liability' — so where are the new tenants? The Business Journals | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01204,USR-068,news,NEWS-01204,CVS,"Store USR-068 | Seattle, WA | Date: 2025-12-24 | Headline: Are Any Stores Open on Christmas Day in Seattle? Check Hours for Grocery Stores, Walgreens, Starbucks, McDonald’s & More - Secret Seattle | Summary: Are Any Stores Open on Christmas Day in Seattle? Check Hours for Grocery Stores, Walgreens, Starbucks, McDonald’s & More Secret Seattle | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01206,USR-068,news,NEWS-01206,CVS,"Store USR-068 | Seattle, WA | Date: 2026-03-07 | Headline: Sparked by Fred Meyer closures, a push to protect WA grocery stores fizzles - The Seattle Times | Summary: Sparked by Fred Meyer closures, a push to protect WA grocery stores fizzles The Seattle Times | Impact: negative",text-embedding-3-large,3072
news_NEWS-01208,USR-068,news,NEWS-01208,CVS,"Store USR-068 | Seattle, WA | Date: 2026-01-08 | Headline: Legislation would let WA cities run grocery stores, use eminent domain - The Center Square | Summary: Legislation would let WA cities run grocery stores, use eminent domain The Center Square | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01219,USR-069,news,NEWS-01219,Walgreens,"Store USR-069 | Denver, CO | Date: 2025-08-11 | Headline: Two more Denver Walgreens stores to close next month - KDVR | Summary: Two more Denver Walgreens stores to close next month KDVR | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01220,USR-069,news,NEWS-01220,Walgreens,"Store USR-069 | Denver, CO | Date: 2025-08-07 | Headline: Walgreens Closing Two More Denver Metro Area Stores in September - Mile High on the Cheap | Summary: Walgreens Closing Two More Denver Metro Area Stores in September Mile High on the Cheap | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01232,USR-069,news,NEWS-01232,Walgreens,"Store USR-069 | Denver, CO | Date: 2026-01-11 | Headline: Sporting goods chain closing Colorado stores - Denver Gazette | Summary: Sporting goods chain closing Colorado stores Denver Gazette | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01234,USR-070,news,NEWS-01234,Home Depot,"Store USR-070 | Boston, MA | Date: 2026-02-24 | Headline: Home Depot tops expectations in the fourth quarter, but customers pull back on spending - Boston Herald | Summary: Home Depot tops expectations in the fourth quarter, but customers pull back on spending Boston Herald | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01244,USR-070,news,NEWS-01244,Home Depot,"Store USR-070 | Boston, MA | Date: 2025-10-21 | Headline: Publicly owned grocery stores could be Boston’s answer to food insecurity - The Boston Globe | Summary: Publicly owned grocery stores could be Boston’s answer to food insecurity The Boston Globe | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01258,USR-071,news,NEWS-01258,Lowe's,"Store USR-071 | Nashville, TN | Date: 2026-06-12 | Headline: Can you carry firearms in TN grocery stores? What largest chains say - The Tennessean | Summary: Can you carry firearms in TN grocery stores? What largest chains say The Tennessean | Impact: neutral",text-embedding-3-large,3072
news_NEWS-01275,USR-072,news,NEWS-01275,Best Buy,"Store USR-072 | Detroit, MI | Date: 2025-11-24 | Headline: Stores that are open and closed on Thanksgiving this year - LiveNOW from FOX | Summary: Stores that are open and closed on Thanksgiving this year LiveNOW from FOX | Impact: neutral",text-embedding-3-large,3072
