report_id,store_id,report_date,report_type,severity,issue_category,description,status,reported_by
RPT-USR-070-010,USR-070,2025-10-17,mystery_shop,low,signage,Promotional signage expired or missing on endcap displays,in_progress,loss_prevention
RPT-USR-070-011,USR-070,2026-05-13,facilities,medium,signage,Promotional signage expired or missing on endcap displays,in_progress,loss_prevention
RPT-USR-071-001,USR-071,2025-10-22,loss_prevention,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,store_manager
RPT-USR-071-002,USR-071,2025-08-02,facilities,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,mystery_shopper
RPT-USR-071-003,USR-071,2025-06-26,mystery_shop,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,store_manager
RPT-USR-071-004,USR-071,2025-09-02,facilities,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,open,store_manager
RPT-USR-071-005,USR-071,2026-01-27,safety_audit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,store_manager
RPT-USR-072-001,USR-072,2025-08-11,facilities,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,district_manager
RPT-USR-072-002,USR-072,2025-11-02,safety_audit,low,safety,Blocked emergency exit path noted during walkthrough,in_progress,loss_prevention
RPT-USR-072-003,USR-072,2025-10-11,facilities,medium,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,mystery_shopper
RPT-USR-072-004,USR-072,2026-01-20,inventory_audit,high,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,mystery_shopper
RPT-USR-072-005,USR-072,2026-06-11,district_visit,low,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-072-006,USR-072,2025-10-11,inventory_audit,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,open,loss_prevention
RPT-USR-072-007,USR-072,2026-01-05,safety_audit,low,customer_service,Wait times exceed SLA at service desk during weekend peak,open,district_manager
RPT-USR-072-008,USR-072,2025-07-15,district_visit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,open,loss_prevention
RPT-USR-072-009,USR-072,2025-07-10,safety_audit,low,signage,Promotional signage expired or missing on endcap displays,open,mystery_shopper
RPT-USR-072-010,USR-072,2026-03-02,safety_audit,medium,signage,Promotional signage expired or missing on endcap displays,open,store_manager
RPT-USR-073-001,USR-073,2026-04-06,facilities,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,store_manager
RPT-USR-073-002,USR-073,2025-10-28,district_visit,high,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,district_manager
RPT-USR-073-003,USR-073,2026-06-20,mystery_shop,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,loss_prevention
RPT-USR-073-004,USR-073,2026-04-22,loss_prevention,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,loss_prevention
RPT-USR-073-005,USR-073,2026-06-02,facilities,low,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-073-006,USR-073,2025-09-28,inventory_audit,high,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,loss_prevention
RPT-USR-073-007,USR-073,2026-05-31,safety_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,loss_prevention
RPT-USR-073-008,USR-073,2026-06-19,facilities,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,loss_prevention
RPT-USR-073-009,USR-073,2026-04-27,loss_prevention,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,store_manager
RPT-USR-074-001,USR-074,2025-11-25,district_visit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,open,mystery_shopper
RPT-USR-074-002,USR-074,2025-12-31,district_visit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,mystery_shopper
RPT-USR-074-003,USR-074,2025-06-26,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-074-004,USR-074,2025-07-23,district_visit,low,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-074-005,USR-074,2025-11-26,inventory_audit,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,store_manager
RPT-USR-074-006,USR-074,2026-02-03,loss_prevention,low,signage,Promotional signage expired or missing on endcap displays,resolved,district_manager
RPT-USR-074-007,USR-074,2026-05-31,mystery_shop,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,mystery_shopper
RPT-USR-074-008,USR-074,2025-09-18,loss_prevention,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,mystery_shopper
RPT-USR-074-009,USR-074,2026-02-13,inventory_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,loss_prevention
RPT-USR-075-001,USR-075,2026-04-02,loss_prevention,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-075-002,USR-075,2025-11-20,loss_prevention,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-075-003,USR-075,2025-10-22,inventory_audit,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,open,district_manager
RPT-USR-075-004,USR-075,2026-03-01,mystery_shop,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,district_manager
RPT-USR-075-005,USR-075,2025-11-02,loss_prevention,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,mystery_shopper
RPT-USR-075-006,USR-075,2025-09-24,safety_audit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,loss_prevention
RPT-USR-076-001,USR-076,2026-02-27,safety_audit,low,shrink,Elevated shrink pattern detected near self-checkout area,resolved,store_manager
RPT-USR-076-002,USR-076,2025-12-04,facilities,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,loss_prevention
RPT-USR-076-003,USR-076,2026-01-18,facilities,high,safety,Blocked emergency exit path noted during walkthrough,open,district_manager
RPT-USR-076-004,USR-076,2025-10-10,loss_prevention,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,open,district_manager
RPT-USR-076-005,USR-076,2026-03-16,loss_prevention,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-076-006,USR-076,2026-04-12,district_visit,low,signage,Promotional signage expired or missing on endcap displays,resolved,store_manager
RPT-USR-076-007,USR-076,2025-11-05,mystery_shop,high,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,district_manager
RPT-USR-076-008,USR-076,2025-11-30,district_visit,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-076-009,USR-076,2025-09-22,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-076-010,USR-076,2025-08-11,mystery_shop,low,shrink,Elevated shrink pattern detected near self-checkout area,resolved,loss_prevention
RPT-USR-076-011,USR-076,2026-01-05,mystery_shop,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,open,loss_prevention
RPT-USR-076-012,USR-076,2026-01-11,inventory_audit,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,store_manager
RPT-USR-077-001,USR-077,2025-11-13,district_visit,low,safety,Blocked emergency exit path noted during walkthrough,open,loss_prevention
RPT-USR-077-002,USR-077,2025-11-14,facilities,low,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,loss_prevention
RPT-USR-077-003,USR-077,2025-12-16,safety_audit,low,safety,Blocked emergency exit path noted during walkthrough,resolved,district_manager
RPT-USR-077-004,USR-077,2026-04-09,inventory_audit,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,open,loss_prevention
RPT-USR-077-005,USR-077,2026-06-01,inventory_audit,low,safety,Blocked emergency exit path noted during walkthrough,resolved,loss_prevention
RPT-USR-077-006,USR-077,2026-06-07,safety_audit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,loss_prevention
RPT-USR-077-007,USR-077,2026-02-23,inventory_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,open,district_manager
RPT-USR-077-008,USR-077,2025-08-18,safety_audit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,open,district_manager
RPT-USR-077-009,USR-077,2025-09-11,district_visit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,district_manager
RPT-USR-077-010,USR-077,2026-05-22,facilities,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,mystery_shopper
RPT-USR-078-001,USR-078,2025-10-01,mystery_shop,medium,shrink,Elevated shrink pattern detected near self-checkout area,open,district_manager
RPT-USR-078-002,USR-078,2026-02-02,facilities,low,shrink,Elevated shrink pattern detected near self-checkout area,open,mystery_shopper
RPT-USR-078-003,USR-078,2026-04-05,safety_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,store_manager
RPT-USR-078-004,USR-078,2025-10-23,mystery_shop,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-078-005,USR-078,2025-09-26,safety_audit,high,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-079-001,USR-079,2026-06-01,inventory_audit,high,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-079-002,USR-079,2026-03-03,inventory_audit,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,district_manager
RPT-USR-079-003,USR-079,2025-08-25,loss_prevention,low,staffing,Insufficient coverage during peak hours — checkout and service desk,open,district_manager
RPT-USR-079-004,USR-079,2025-07-07,mystery_shop,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,store_manager
RPT-USR-079-005,USR-079,2025-10-14,inventory_audit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,loss_prevention
RPT-USR-079-006,USR-079,2025-11-24,mystery_shop,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
RPT-USR-079-007,USR-079,2025-10-07,safety_audit,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,district_manager
RPT-USR-079-008,USR-079,2025-11-26,safety_audit,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,mystery_shopper
RPT-USR-079-009,USR-079,2025-11-09,loss_prevention,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,mystery_shopper
RPT-USR-080-001,USR-080,2026-05-04,facilities,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-080-002,USR-080,2026-02-05,district_visit,high,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,store_manager
RPT-USR-080-003,USR-080,2025-09-02,district_visit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,store_manager
RPT-USR-080-004,USR-080,2026-05-28,district_visit,low,signage,Promotional signage expired or missing on endcap displays,resolved,loss_prevention
RPT-USR-080-005,USR-080,2025-07-04,loss_prevention,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,loss_prevention
RPT-USR-080-006,USR-080,2026-06-07,loss_prevention,low,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
RPT-USR-080-007,USR-080,2025-12-03,district_visit,low,safety,Blocked emergency exit path noted during walkthrough,in_progress,store_manager
RPT-USR-081-001,USR-081,2026-04-16,inventory_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,loss_prevention
RPT-USR-081-002,USR-081,2026-04-24,loss_prevention,low,signage,Promotional signage expired or missing on endcap displays,open,district_manager
RPT-USR-081-003,USR-081,2025-11-25,facilities,low,safety,Blocked emergency exit path noted during walkthrough,resolved,loss_prevention
RPT-USR-081-004,USR-081,2026-04-15,mystery_shop,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,store_manager
RPT-USR-081-005,USR-081,2025-10-19,safety_audit,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,district_manager
RPT-USR-081-006,USR-081,2025-11-13,loss_prevention,high,customer_service,Wait times exceed SLA at service desk during weekend peak,open,mystery_shopper
RPT-USR-081-007,USR-081,2026-05-20,safety_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,district_manager
RPT-USR-081-008,USR-081,2025-09-21,safety_audit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,mystery_shopper
RPT-USR-081-009,USR-081,2026-02-27,safety_audit,low,signage,Promotional signage expired or missing on endcap displays,resolved,loss_prevention
RPT-USR-082-001,USR-082,2025-10-18,district_visit,low,signage,Promotional signage expired or missing on endcap displays,in_progress,district_manager
RPT-USR-082-002,USR-082,2026-05-27,mystery_shop,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
RPT-USR-082-003,USR-082,2026-06-08,inventory_audit,low,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,mystery_shopper
RPT-USR-082-004,USR-082,2025-12-31,mystery_shop,low,signage,Promotional signage expired or missing on endcap displays,resolved,loss_prevention
RPT-USR-082-005,USR-082,2025-10-14,facilities,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,district_manager
RPT-USR-082-006,USR-082,2026-06-16,loss_prevention,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,open,mystery_shopper
RPT-USR-082-007,USR-082,2025-12-19,safety_audit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,store_manager
RPT-USR-082-008,USR-082,2026-01-06,mystery_shop,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,mystery_shopper
RPT-USR-082-009,USR-082,2025-11-01,safety_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,district_manager
RPT-USR-083-001,USR-083,2026-05-11,loss_prevention,high,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,store_manager
RPT-USR-083-002,USR-083,2026-03-09,mystery_shop,high,signage,Promotional signage expired or missing on endcap displays,open,store_manager
RPT-USR-083-003,USR-083,2026-05-28,loss_prevention,medium,safety,Blocked emergency exit path noted during walkthrough,in_progress,store_manager
RPT-USR-083-004,USR-083,2026-03-20,loss_prevention,high,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,mystery_shopper
RPT-USR-083-005,USR-083,2025-09-17,loss_prevention,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,loss_prevention
RPT-USR-083-006,USR-083,2026-02-10,mystery_shop,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,open,district_manager
RPT-USR-083-007,USR-083,2025-12-31,safety_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,mystery_shopper
RPT-USR-084-001,USR-084,2025-07-20,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,district_manager
RPT-USR-084-002,USR-084,2025-12-20,inventory_audit,low,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
RPT-USR-084-003,USR-084,2026-01-14,loss_prevention,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,district_manager
RPT-USR-084-004,USR-084,2026-02-20,facilities,high,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,district_manager
RPT-USR-084-005,USR-084,2026-02-22,facilities,medium,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-084-006,USR-084,2025-11-16,district_visit,low,signage,Promotional signage expired or missing on endcap displays,resolved,store_manager
RPT-USR-084-007,USR-084,2025-11-26,district_visit,high,safety,Blocked emergency exit path noted during walkthrough,resolved,loss_prevention
RPT-USR-085-001,USR-085,2025-07-02,inventory_audit,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,district_manager
RPT-USR-085-002,USR-085,2026-03-30,inventory_audit,medium,signage,Promotional signage expired or missing on endcap displays,open,mystery_shopper
RPT-USR-085-003,USR-085,2025-09-07,inventory_audit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,loss_prevention
RPT-USR-085-004,USR-085,2025-09-08,safety_audit,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,district_manager
RPT-USR-085-005,USR-085,2026-02-18,loss_prevention,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,store_manager
RPT-USR-085-006,USR-085,2025-09-13,facilities,low,shrink,Elevated shrink pattern detected near self-checkout area,resolved,district_manager
RPT-USR-085-007,USR-085,2025-09-27,safety_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,district_manager
RPT-USR-085-008,USR-085,2026-02-13,safety_audit,low,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-085-009,USR-085,2025-07-06,safety_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,loss_prevention
RPT-USR-085-010,USR-085,2026-06-02,mystery_shop,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,store_manager
RPT-USR-086-001,USR-086,2026-06-11,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,store_manager
RPT-USR-086-002,USR-086,2026-05-06,safety_audit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,loss_prevention
RPT-USR-086-003,USR-086,2025-11-16,loss_prevention,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,district_manager
RPT-USR-086-004,USR-086,2026-05-06,district_visit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,district_manager
RPT-USR-086-005,USR-086,2026-05-26,mystery_shop,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,loss_prevention
RPT-USR-086-006,USR-086,2025-09-26,safety_audit,high,planogram,Shelf tags misaligned with planogram — facings not compliant,open,store_manager
RPT-USR-086-007,USR-086,2025-08-09,mystery_shop,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,district_manager
RPT-USR-086-008,USR-086,2025-11-12,mystery_shop,medium,shrink,Elevated shrink pattern detected near self-checkout area,open,mystery_shopper
RPT-USR-087-001,USR-087,2025-09-24,mystery_shop,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,store_manager
RPT-USR-087-002,USR-087,2026-05-14,facilities,low,planogram,Shelf tags misaligned with planogram — facings not compliant,open,mystery_shopper
RPT-USR-087-003,USR-087,2026-06-08,facilities,high,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,loss_prevention
RPT-USR-087-004,USR-087,2025-10-27,inventory_audit,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,district_manager
RPT-USR-087-005,USR-087,2026-04-14,loss_prevention,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,mystery_shopper
RPT-USR-087-006,USR-087,2025-11-21,safety_audit,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,district_manager
RPT-USR-087-007,USR-087,2026-05-05,safety_audit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,district_manager
RPT-USR-088-001,USR-088,2026-05-15,loss_prevention,low,planogram,Shelf tags misaligned with planogram — facings not compliant,open,store_manager
RPT-USR-088-002,USR-088,2026-02-11,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,loss_prevention
RPT-USR-088-003,USR-088,2026-02-07,inventory_audit,high,shrink,Elevated shrink pattern detected near self-checkout area,open,district_manager
RPT-USR-088-004,USR-088,2025-11-24,mystery_shop,medium,signage,Promotional signage expired or missing on endcap displays,resolved,loss_prevention
RPT-USR-088-005,USR-088,2025-06-26,facilities,medium,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,loss_prevention
RPT-USR-088-006,USR-088,2025-12-28,safety_audit,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,open,store_manager
RPT-USR-088-007,USR-088,2026-05-27,inventory_audit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,district_manager
RPT-USR-088-008,USR-088,2025-11-07,safety_audit,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-088-009,USR-088,2026-01-07,safety_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,district_manager
RPT-USR-088-010,USR-088,2025-08-14,mystery_shop,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,store_manager
RPT-USR-088-011,USR-088,2026-01-29,loss_prevention,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,district_manager
RPT-USR-088-012,USR-088,2026-05-28,safety_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,open,mystery_shopper
RPT-USR-088-013,USR-088,2026-02-14,facilities,high,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,district_manager
RPT-USR-089-001,USR-089,2026-06-12,mystery_shop,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,mystery_shopper
RPT-USR-089-002,USR-089,2025-11-24,inventory_audit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,mystery_shopper
RPT-USR-089-003,USR-089,2026-04-21,safety_audit,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,mystery_shopper
RPT-USR-089-004,USR-089,2026-05-21,safety_audit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-089-005,USR-089,2026-05-01,loss_prevention,low,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,loss_prevention
RPT-USR-089-006,USR-089,2026-04-04,mystery_shop,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,loss_prevention
RPT-USR-089-007,USR-089,2025-09-27,loss_prevention,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,open,store_manager
RPT-USR-090-001,USR-090,2026-04-03,facilities,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,store_manager
RPT-USR-090-002,USR-090,2025-07-25,mystery_shop,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,store_manager
RPT-USR-090-003,USR-090,2025-07-31,safety_audit,low,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-090-004,USR-090,2026-03-18,inventory_audit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-090-005,USR-090,2026-03-17,safety_audit,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,loss_prevention
RPT-USR-090-006,USR-090,2025-09-25,safety_audit,medium,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-090-007,USR-090,2025-09-08,safety_audit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,district_manager
RPT-USR-090-008,USR-090,2026-03-05,inventory_audit,low,customer_service,Wait times exceed SLA at service desk during weekend peak,open,loss_prevention
RPT-USR-090-009,USR-090,2025-12-18,safety_audit,high,shrink,Elevated shrink pattern detected near self-checkout area,resolved,loss_prevention
RPT-USR-090-010,USR-090,2026-05-08,facilities,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,mystery_shopper
RPT-USR-090-011,USR-090,2025-10-27,facilities,medium,safety,Blocked emergency exit path noted during walkthrough,in_progress,store_manager
RPT-USR-090-012,USR-090,2025-08-07,safety_audit,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,district_manager
RPT-USR-090-013,USR-090,2026-01-28,safety_audit,medium,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-090-014,USR-090,2025-07-18,district_visit,high,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-091-001,USR-091,2026-05-26,safety_audit,low,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-091-002,USR-091,2026-03-07,mystery_shop,low,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-091-003,USR-091,2026-03-07,district_visit,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,loss_prevention
RPT-USR-091-004,USR-091,2025-09-30,inventory_audit,high,shrink,Elevated shrink pattern detected near self-checkout area,open,store_manager
RPT-USR-091-005,USR-091,2025-09-22,loss_prevention,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,loss_prevention
RPT-USR-091-006,USR-091,2026-02-04,facilities,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,mystery_shopper
RPT-USR-091-007,USR-091,2025-08-16,facilities,high,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,district_manager
RPT-USR-091-008,USR-091,2025-07-09,loss_prevention,medium,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,loss_prevention
RPT-USR-091-009,USR-091,2026-04-06,mystery_shop,low,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-091-010,USR-091,2026-01-15,facilities,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,mystery_shopper
RPT-USR-092-001,USR-092,2026-02-19,loss_prevention,low,staffing,Insufficient coverage during peak hours — checkout and service desk,in_progress,loss_prevention
RPT-USR-092-002,USR-092,2025-11-11,loss_prevention,low,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,district_manager
RPT-USR-092-003,USR-092,2025-09-22,district_visit,high,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
RPT-USR-092-004,USR-092,2026-01-31,district_visit,high,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,loss_prevention
RPT-USR-092-005,USR-092,2025-11-26,safety_audit,high,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,mystery_shopper
RPT-USR-092-006,USR-092,2025-07-30,safety_audit,medium,safety,Blocked emergency exit path noted during walkthrough,open,store_manager
RPT-USR-092-007,USR-092,2025-12-09,facilities,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,loss_prevention
RPT-USR-092-008,USR-092,2025-09-04,loss_prevention,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,open,district_manager
RPT-USR-092-009,USR-092,2025-09-08,facilities,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,open,mystery_shopper
RPT-USR-092-010,USR-092,2025-12-17,district_visit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,mystery_shopper
RPT-USR-093-001,USR-093,2025-09-07,mystery_shop,low,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-093-002,USR-093,2026-05-17,district_visit,low,shrink,Elevated shrink pattern detected near self-checkout area,resolved,district_manager
RPT-USR-093-003,USR-093,2025-09-26,inventory_audit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,loss_prevention
RPT-USR-093-004,USR-093,2025-11-17,facilities,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,mystery_shopper
RPT-USR-093-005,USR-093,2026-05-27,inventory_audit,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,store_manager
RPT-USR-093-006,USR-093,2026-02-02,district_visit,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,store_manager
RPT-USR-093-007,USR-093,2025-08-13,mystery_shop,low,safety,Blocked emergency exit path noted during walkthrough,open,district_manager
RPT-USR-094-001,USR-094,2026-01-23,facilities,high,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,store_manager
RPT-USR-094-002,USR-094,2025-12-12,inventory_audit,medium,signage,Promotional signage expired or missing on endcap displays,resolved,store_manager
RPT-USR-094-003,USR-094,2026-01-14,loss_prevention,medium,safety,Blocked emergency exit path noted during walkthrough,in_progress,mystery_shopper
RPT-USR-094-004,USR-094,2025-11-24,facilities,high,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,district_manager
RPT-USR-094-005,USR-094,2025-06-28,loss_prevention,high,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,loss_prevention
RPT-USR-094-006,USR-094,2026-04-24,mystery_shop,low,safety,Blocked emergency exit path noted during walkthrough,resolved,mystery_shopper
RPT-USR-094-007,USR-094,2025-09-19,mystery_shop,high,safety,Blocked emergency exit path noted during walkthrough,resolved,store_manager
