store_id,week_end_date,labor_hours,shrink_pct,oos_rate,fulfillment_rate,customer_complaints,ops_row_id,embedding_model,embedding_dim
USR-080,2025-12-14,1037.7,0.0181,0.0446,0.905,2,USR-080_2025-12-14,text-embedding-3-large,3072
USR-080,2025-12-21,1116.1,0.0198,0.04,0.939,6,USR-080_2025-12-21,text-embedding-3-large,3072
USR-080,2025-12-28,1060.7,0.0205,0.0507,0.921,5,USR-080_2025-12-28,text-embedding-3-large,3072
USR-080,2026-01-04,1158.6,0.0196,0.0364,0.985,3,USR-080_2026-01-04,text-embedding-3-large,3072
USR-080,2026-01-11,1117.1,0.0197,0.0477,0.936,3,USR-080_2026-01-11,text-embedding-3-large,3072
USR-080,2026-01-18,1120.6,0.0203,0.0414,0.99,2,USR-080_2026-01-18,text-embedding-3-large,3072
USR-080,2026-01-25,1135.5,0.0223,0.0476,0.931,2,USR-080_2026-01-25,text-embedding-3-large,3072
USR-080,2026-02-01,1151.3,0.0156,0.0336,0.916,2,USR-080_2026-02-01,text-embedding-3-large,3072
USR-080,2026-02-08,1109.2,0.0176,0.0482,0.874,2,USR-080_2026-02-08,text-embedding-3-large,3072
USR-080,2026-02-15,1111.3,0.0202,0.0439,0.943,3,USR-080_2026-02-15,text-embedding-3-large,3072
USR-080,2026-02-22,1099.4,0.0193,0.0407,0.99,5,USR-080_2026-02-22,text-embedding-3-large,3072
USR-080,2026-03-01,1101.1,0.0205,0.0423,0.969,5,USR-080_2026-03-01,text-embedding-3-large,3072
USR-080,2026-03-08,1132.9,0.0178,0.0332,0.919,6,USR-080_2026-03-08,text-embedding-3-large,3072
USR-080,2026-03-15,1134.1,0.0178,0.0381,0.923,7,USR-080_2026-03-15,text-embedding-3-large,3072
USR-080,2026-03-22,1075.1,0.0188,0.0456,0.935,2,USR-080_2026-03-22,text-embedding-3-large,3072
USR-080,2026-03-29,1075.5,0.0163,0.0465,0.941,2,USR-080_2026-03-29,text-embedding-3-large,3072
USR-080,2026-04-05,1107.2,0.0154,0.0408,0.888,2,USR-080_2026-04-05,text-embedding-3-large,3072
USR-080,2026-04-12,1176.2,0.0213,0.0412,0.943,2,USR-080_2026-04-12,text-embedding-3-large,3072
USR-080,2026-04-19,1053.8,0.016,0.0431,0.947,3,USR-080_2026-04-19,text-embedding-3-large,3072
USR-080,2026-04-26,1168.5,0.0216,0.0421,0.93,1,USR-080_2026-04-26,text-embedding-3-large,3072
USR-080,2026-05-03,991.9,0.0155,0.0392,0.892,3,USR-080_2026-05-03,text-embedding-3-large,3072
USR-080,2026-05-10,1121.6,0.0188,0.0466,0.925,3,USR-080_2026-05-10,text-embedding-3-large,3072
USR-080,2026-05-17,1139.1,0.0176,0.0331,0.915,4,USR-080_2026-05-17,text-embedding-3-large,3072
USR-080,2026-05-24,1148.7,0.018,0.0439,0.954,3,USR-080_2026-05-24,text-embedding-3-large,3072
USR-080,2026-05-31,1119.1,0.0199,0.0451,0.907,6,USR-080_2026-05-31,text-embedding-3-large,3072
USR-080,2026-06-07,1093.8,0.0193,0.0535,0.945,3,USR-080_2026-06-07,text-embedding-3-large,3072
USR-080,2026-06-14,1133.9,0.0166,0.0501,0.989,2,USR-080_2026-06-14,text-embedding-3-large,3072
USR-080,2026-06-21,1095.0,0.0196,0.0403,0.945,1,USR-080_2026-06-21,text-embedding-3-large,3072
USR-081,2025-06-29,3449.6,0.0183,0.0853,0.913,0,USR-081_2025-06-29,text-embedding-3-large,3072
USR-081,2025-07-06,3514.7,0.0236,0.0753,0.911,1,USR-081_2025-07-06,text-embedding-3-large,3072
USR-081,2025-07-13,3267.0,0.0208,0.0788,0.928,1,USR-081_2025-07-13,text-embedding-3-large,3072
USR-081,2025-07-20,3261.4,0.0261,0.0707,0.945,1,USR-081_2025-07-20,text-embedding-3-large,3072
USR-081,2025-07-27,3386.4,0.0213,0.07,0.939,2,USR-081_2025-07-27,text-embedding-3-large,3072
USR-081,2025-08-03,3210.5,0.0179,0.0646,0.938,0,USR-081_2025-08-03,text-embedding-3-large,3072
USR-081,2025-08-10,3515.2,0.0205,0.0893,0.93,1,USR-081_2025-08-10,text-embedding-3-large,3072
USR-081,2025-08-17,3204.0,0.0239,0.0689,0.95,0,USR-081_2025-08-17,text-embedding-3-large,3072
USR-081,2025-08-24,3222.6,0.0193,0.084,0.971,0,USR-081_2025-08-24,text-embedding-3-large,3072
USR-081,2025-08-31,3387.8,0.021,0.0679,0.969,2,USR-081_2025-08-31,text-embedding-3-large,3072
USR-081,2025-09-07,3234.4,0.0226,0.064,0.949,2,USR-081_2025-09-07,text-embedding-3-large,3072
USR-081,2025-09-14,3238.1,0.0237,0.0601,0.921,1,USR-081_2025-09-14,text-embedding-3-large,3072
USR-081,2025-09-21,3767.0,0.0236,0.084,0.99,0,USR-081_2025-09-21,text-embedding-3-large,3072
USR-081,2025-09-28,3327.4,0.0241,0.0806,0.904,2,USR-081_2025-09-28,text-embedding-3-large,3072
USR-081,2025-10-05,3378.4,0.022,0.0586,0.978,1,USR-081_2025-10-05,text-embedding-3-large,3072
USR-081,2025-10-12,3164.1,0.013,0.0694,0.937,3,USR-081_2025-10-12,text-embedding-3-large,3072
USR-081,2025-10-19,3343.0,0.0225,0.0768,0.99,1,USR-081_2025-10-19,text-embedding-3-large,3072
USR-081,2025-10-26,3526.0,0.0224,0.0665,0.955,1,USR-081_2025-10-26,text-embedding-3-large,3072
USR-081,2025-11-02,3390.1,0.022,0.0822,0.956,0,USR-081_2025-11-02,text-embedding-3-large,3072
USR-081,2025-11-09,3357.4,0.0192,0.0872,0.928,3,USR-081_2025-11-09,text-embedding-3-large,3072
USR-081,2025-11-16,3464.6,0.018,0.0944,0.955,1,USR-081_2025-11-16,text-embedding-3-large,3072
USR-081,2025-11-23,3249.1,0.0255,0.0767,0.924,1,USR-081_2025-11-23,text-embedding-3-large,3072
USR-081,2025-11-30,3670.2,0.0227,0.068,0.961,0,USR-081_2025-11-30,text-embedding-3-large,3072
USR-081,2025-12-07,2797.8,0.0218,0.0752,0.93,2,USR-081_2025-12-07,text-embedding-3-large,3072
USR-081,2025-12-14,3382.8,0.022,0.0532,0.933,0,USR-081_2025-12-14,text-embedding-3-large,3072
USR-081,2025-12-21,3034.8,0.0194,0.0592,0.903,4,USR-081_2025-12-21,text-embedding-3-large,3072
USR-081,2025-12-28,3279.9,0.0206,0.0665,0.976,0,USR-081_2025-12-28,text-embedding-3-large,3072
USR-081,2026-01-04,3544.9,0.0248,0.0735,0.918,3,USR-081_2026-01-04,text-embedding-3-large,3072
USR-081,2026-01-11,3162.4,0.0196,0.0695,0.923,1,USR-081_2026-01-11,text-embedding-3-large,3072
USR-081,2026-01-18,3417.6,0.0236,0.078,0.978,1,USR-081_2026-01-18,text-embedding-3-large,3072
USR-081,2026-01-25,3536.3,0.0256,0.0607,0.938,1,USR-081_2026-01-25,text-embedding-3-large,3072
USR-081,2026-02-01,2958.3,0.0206,0.0689,0.943,1,USR-081_2026-02-01,text-embedding-3-large,3072
USR-081,2026-02-08,3381.1,0.0269,0.0755,0.983,1,USR-081_2026-02-08,text-embedding-3-large,3072
USR-081,2026-02-15,3372.5,0.0273,0.0836,0.909,4,USR-081_2026-02-15,text-embedding-3-large,3072
USR-081,2026-02-22,3347.6,0.02,0.0659,0.959,0,USR-081_2026-02-22,text-embedding-3-large,3072
USR-081,2026-03-01,3517.8,0.0223,0.0685,0.965,0,USR-081_2026-03-01,text-embedding-3-large,3072
USR-081,2026-03-08,3548.9,0.0225,0.0593,0.926,2,USR-081_2026-03-08,text-embedding-3-large,3072
USR-081,2026-03-15,3306.4,0.0193,0.0851,0.916,1,USR-081_2026-03-15,text-embedding-3-large,3072
USR-081,2026-03-22,3404.3,0.0207,0.0714,0.928,1,USR-081_2026-03-22,text-embedding-3-large,3072
USR-081,2026-03-29,3545.5,0.0266,0.0555,0.937,0,USR-081_2026-03-29,text-embedding-3-large,3072
USR-081,2026-04-05,3554.5,0.019,0.0783,0.917,2,USR-081_2026-04-05,text-embedding-3-large,3072
USR-081,2026-04-12,3269.6,0.0227,0.082,0.944,0,USR-081_2026-04-12,text-embedding-3-large,3072
USR-081,2026-04-19,3351.9,0.0181,0.0623,0.978,0,USR-081_2026-04-19,text-embedding-3-large,3072
USR-081,2026-04-26,3414.0,0.027,0.067,0.952,2,USR-081_2026-04-26,text-embedding-3-large,3072
USR-081,2026-05-03,3200.2,0.0198,0.0719,0.974,1,USR-081_2026-05-03,text-embedding-3-large,3072
USR-081,2026-05-10,3523.0,0.0208,0.0662,0.952,1,USR-081_2026-05-10,text-embedding-3-large,3072
USR-081,2026-05-17,3282.9,0.0209,0.0783,0.973,0,USR-081_2026-05-17,text-embedding-3-large,3072
USR-081,2026-05-24,2985.1,0.0202,0.0463,0.985,0,USR-081_2026-05-24,text-embedding-3-large,3072
USR-081,2026-05-31,3165.1,0.0193,0.0585,0.93,0,USR-081_2026-05-31,text-embedding-3-large,3072
USR-081,2026-06-07,3214.1,0.022,0.0818,0.906,0,USR-081_2026-06-07,text-embedding-3-large,3072
USR-081,2026-06-14,3339.6,0.014,0.0665,0.945,0,USR-081_2026-06-14,text-embedding-3-large,3072
USR-081,2026-06-21,2914.4,0.0193,0.084,0.94,1,USR-081_2026-06-21,text-embedding-3-large,3072
USR-082,2025-06-29,1776.8,0.0173,0.0361,0.904,4,USR-082_2025-06-29,text-embedding-3-large,3072
USR-082,2025-07-06,1982.9,0.0171,0.0407,0.879,4,USR-082_2025-07-06,text-embedding-3-large,3072
USR-082,2025-07-13,1928.4,0.0176,0.0354,0.939,5,USR-082_2025-07-13,text-embedding-3-large,3072
USR-082,2025-07-20,1862.1,0.0168,0.0388,0.894,1,USR-082_2025-07-20,text-embedding-3-large,3072
USR-082,2025-07-27,1790.1,0.0171,0.0364,0.94,5,USR-082_2025-07-27,text-embedding-3-large,3072
USR-082,2025-08-03,1869.9,0.021,0.0437,0.913,3,USR-082_2025-08-03,text-embedding-3-large,3072
USR-082,2025-08-10,1913.9,0.0176,0.0405,0.919,4,USR-082_2025-08-10,text-embedding-3-large,3072
USR-082,2025-08-17,1974.9,0.0175,0.0321,0.975,7,USR-082_2025-08-17,text-embedding-3-large,3072
USR-082,2025-08-24,1851.0,0.0159,0.0419,0.95,5,USR-082_2025-08-24,text-embedding-3-large,3072
USR-082,2025-08-31,1971.9,0.0174,0.0427,0.931,4,USR-082_2025-08-31,text-embedding-3-large,3072
USR-082,2025-09-07,1892.7,0.0171,0.0415,0.921,2,USR-082_2025-09-07,text-embedding-3-large,3072
USR-082,2025-09-14,1871.1,0.0193,0.0316,0.976,4,USR-082_2025-09-14,text-embedding-3-large,3072
USR-082,2025-09-21,1909.6,0.0179,0.0433,0.941,4,USR-082_2025-09-21,text-embedding-3-large,3072
USR-082,2025-09-28,1984.3,0.0189,0.0387,0.889,3,USR-082_2025-09-28,text-embedding-3-large,3072
USR-082,2025-10-05,1973.1,0.0209,0.0436,0.925,1,USR-082_2025-10-05,text-embedding-3-large,3072
USR-082,2025-10-12,1872.3,0.0171,0.0322,0.928,2,USR-082_2025-10-12,text-embedding-3-large,3072
USR-082,2025-10-19,2130.0,0.0163,0.0323,0.949,7,USR-082_2025-10-19,text-embedding-3-large,3072
USR-082,2025-10-26,1733.5,0.0167,0.0428,0.925,2,USR-082_2025-10-26,text-embedding-3-large,3072
USR-082,2025-11-02,2206.0,0.0186,0.0368,0.944,5,USR-082_2025-11-02,text-embedding-3-large,3072
USR-082,2025-11-09,1837.0,0.0174,0.0437,0.963,5,USR-082_2025-11-09,text-embedding-3-large,3072
USR-082,2025-11-16,1962.0,0.0181,0.046,0.916,2,USR-082_2025-11-16,text-embedding-3-large,3072
USR-082,2025-11-23,1781.8,0.018,0.0428,0.96,2,USR-082_2025-11-23,text-embedding-3-large,3072
USR-082,2025-11-30,2026.5,0.0193,0.0463,0.931,3,USR-082_2025-11-30,text-embedding-3-large,3072
USR-082,2025-12-07,2029.2,0.0202,0.0339,0.907,4,USR-082_2025-12-07,text-embedding-3-large,3072
USR-082,2025-12-14,1896.6,0.0199,0.04,0.878,1,USR-082_2025-12-14,text-embedding-3-large,3072
USR-082,2025-12-21,1900.2,0.02,0.0434,0.906,0,USR-082_2025-12-21,text-embedding-3-large,3072
USR-082,2025-12-28,1927.2,0.0179,0.0327,0.966,1,USR-082_2025-12-28,text-embedding-3-large,3072
USR-082,2026-01-04,1803.8,0.0194,0.0442,0.954,2,USR-082_2026-01-04,text-embedding-3-large,3072
USR-082,2026-01-11,1748.5,0.0188,0.033,0.938,5,USR-082_2026-01-11,text-embedding-3-large,3072
USR-082,2026-01-18,2062.4,0.0178,0.0385,0.951,3,USR-082_2026-01-18,text-embedding-3-large,3072
USR-082,2026-01-25,1842.6,0.0226,0.0328,0.868,4,USR-082_2026-01-25,text-embedding-3-large,3072
USR-082,2026-02-01,2058.0,0.0184,0.0346,0.908,2,USR-082_2026-02-01,text-embedding-3-large,3072
USR-082,2026-02-08,1946.1,0.0204,0.0335,0.925,6,USR-082_2026-02-08,text-embedding-3-large,3072
USR-082,2026-02-15,2051.1,0.0191,0.0394,0.904,4,USR-082_2026-02-15,text-embedding-3-large,3072
USR-082,2026-02-22,1976.5,0.0181,0.031,0.924,6,USR-082_2026-02-22,text-embedding-3-large,3072
USR-082,2026-03-01,1966.7,0.0184,0.037,0.941,3,USR-082_2026-03-01,text-embedding-3-large,3072
USR-082,2026-03-08,1936.4,0.0189,0.0372,0.937,3,USR-082_2026-03-08,text-embedding-3-large,3072
USR-082,2026-03-15,2073.2,0.0182,0.0364,0.921,4,USR-082_2026-03-15,text-embedding-3-large,3072
USR-082,2026-03-22,1962.8,0.0174,0.0333,0.944,2,USR-082_2026-03-22,text-embedding-3-large,3072
USR-082,2026-03-29,1980.8,0.0197,0.0376,0.959,0,USR-082_2026-03-29,text-embedding-3-large,3072
USR-082,2026-04-05,1878.1,0.0174,0.0394,0.927,2,USR-082_2026-04-05,text-embedding-3-large,3072
USR-082,2026-04-12,1885.5,0.0165,0.0405,0.911,2,USR-082_2026-04-12,text-embedding-3-large,3072
USR-082,2026-04-19,2051.1,0.016,0.0452,0.926,1,USR-082_2026-04-19,text-embedding-3-large,3072
USR-082,2026-04-26,1948.1,0.0172,0.0346,0.944,2,USR-082_2026-04-26,text-embedding-3-large,3072
USR-082,2026-05-03,1953.0,0.018,0.0325,0.963,3,USR-082_2026-05-03,text-embedding-3-large,3072
USR-082,2026-05-10,1933.9,0.0122,0.0402,0.99,3,USR-082_2026-05-10,text-embedding-3-large,3072
USR-082,2026-05-17,1882.3,0.0226,0.0371,0.901,2,USR-082_2026-05-17,text-embedding-3-large,3072
USR-082,2026-05-24,2032.7,0.0186,0.0475,0.861,0,USR-082_2026-05-24,text-embedding-3-large,3072
USR-082,2026-05-31,1675.3,0.0144,0.0404,0.928,4,USR-082_2026-05-31,text-embedding-3-large,3072
USR-082,2026-06-07,1885.4,0.0185,0.0505,0.954,2,USR-082_2026-06-07,text-embedding-3-large,3072
USR-082,2026-06-14,2115.4,0.0162,0.0325,0.954,4,USR-082_2026-06-14,text-embedding-3-large,3072
USR-082,2026-06-21,1920.7,0.0175,0.034,0.929,2,USR-082_2026-06-21,text-embedding-3-large,3072
USR-083,2025-06-29,1396.4,0.0238,0.0583,0.906,0,USR-083_2025-06-29,text-embedding-3-large,3072
USR-083,2025-07-06,1300.3,0.0173,0.0636,0.974,1,USR-083_2025-07-06,text-embedding-3-large,3072
USR-083,2025-07-13,1338.4,0.0244,0.0603,0.892,0,USR-083_2025-07-13,text-embedding-3-large,3072
USR-083,2025-07-20,1394.8,0.027,0.0665,0.967,2,USR-083_2025-07-20,text-embedding-3-large,3072
USR-083,2025-07-27,1212.8,0.0224,0.0379,0.961,0,USR-083_2025-07-27,text-embedding-3-large,3072
USR-083,2025-08-03,1257.6,0.0201,0.0467,0.917,0,USR-083_2025-08-03,text-embedding-3-large,3072
USR-083,2025-08-10,1418.3,0.0221,0.0551,0.914,2,USR-083_2025-08-10,text-embedding-3-large,3072
USR-083,2025-08-17,1424.9,0.0241,0.052,0.917,0,USR-083_2025-08-17,text-embedding-3-large,3072
USR-083,2025-08-24,1361.5,0.0234,0.0596,0.928,1,USR-083_2025-08-24,text-embedding-3-large,3072
USR-083,2025-08-31,1235.3,0.0273,0.0552,0.919,0,USR-083_2025-08-31,text-embedding-3-large,3072
USR-083,2025-09-07,1319.9,0.0248,0.0688,0.912,2,USR-083_2025-09-07,text-embedding-3-large,3072
USR-083,2025-09-14,1371.3,0.0269,0.0557,0.907,1,USR-083_2025-09-14,text-embedding-3-large,3072
USR-083,2025-09-21,1278.5,0.0242,0.0662,0.931,1,USR-083_2025-09-21,text-embedding-3-large,3072
USR-083,2025-09-28,1390.8,0.0264,0.0742,0.964,2,USR-083_2025-09-28,text-embedding-3-large,3072
USR-083,2025-10-05,1261.2,0.0256,0.0605,0.93,1,USR-083_2025-10-05,text-embedding-3-large,3072
USR-083,2025-10-12,1386.2,0.0219,0.067,0.906,3,USR-083_2025-10-12,text-embedding-3-large,3072
USR-083,2025-10-19,1379.4,0.0219,0.0631,0.891,1,USR-083_2025-10-19,text-embedding-3-large,3072
USR-083,2025-10-26,1363.2,0.0278,0.0487,0.943,0,USR-083_2025-10-26,text-embedding-3-large,3072
USR-083,2025-11-02,1258.0,0.0209,0.057,0.935,0,USR-083_2025-11-02,text-embedding-3-large,3072
USR-083,2025-11-09,1358.7,0.0237,0.0696,0.948,0,USR-083_2025-11-09,text-embedding-3-large,3072
USR-083,2025-11-16,1317.5,0.022,0.0539,0.919,2,USR-083_2025-11-16,text-embedding-3-large,3072
USR-083,2025-11-23,1455.8,0.0234,0.0696,0.982,2,USR-083_2025-11-23,text-embedding-3-large,3072
USR-083,2025-11-30,1281.5,0.023,0.0649,0.939,1,USR-083_2025-11-30,text-embedding-3-large,3072
USR-083,2025-12-07,1423.6,0.0217,0.0655,0.947,1,USR-083_2025-12-07,text-embedding-3-large,3072
USR-083,2025-12-14,1370.9,0.0257,0.0566,0.964,1,USR-083_2025-12-14,text-embedding-3-large,3072
USR-083,2025-12-21,1378.4,0.0246,0.0408,0.941,0,USR-083_2025-12-21,text-embedding-3-large,3072
USR-083,2025-12-28,1285.6,0.025,0.0493,0.941,1,USR-083_2025-12-28,text-embedding-3-large,3072
USR-083,2026-01-04,1297.3,0.0222,0.0742,0.921,1,USR-083_2026-01-04,text-embedding-3-large,3072
USR-083,2026-01-11,1301.0,0.0187,0.0492,0.99,0,USR-083_2026-01-11,text-embedding-3-large,3072
USR-083,2026-01-18,1442.8,0.0234,0.0597,0.945,3,USR-083_2026-01-18,text-embedding-3-large,3072
USR-083,2026-01-25,1439.5,0.0213,0.04,0.954,0,USR-083_2026-01-25,text-embedding-3-large,3072
USR-083,2026-02-01,1296.4,0.0212,0.0341,0.901,1,USR-083_2026-02-01,text-embedding-3-large,3072
USR-083,2026-02-08,1430.6,0.0305,0.0656,0.944,0,USR-083_2026-02-08,text-embedding-3-large,3072
USR-083,2026-02-15,1244.5,0.0212,0.0448,0.947,0,USR-083_2026-02-15,text-embedding-3-large,3072
USR-083,2026-02-22,1346.4,0.0228,0.059,0.913,1,USR-083_2026-02-22,text-embedding-3-large,3072
USR-083,2026-03-01,1329.8,0.0238,0.0602,0.923,0,USR-083_2026-03-01,text-embedding-3-large,3072
USR-083,2026-03-08,1457.2,0.0259,0.0706,0.935,0,USR-083_2026-03-08,text-embedding-3-large,3072
USR-083,2026-03-15,1382.8,0.029,0.0623,0.936,3,USR-083_2026-03-15,text-embedding-3-large,3072
USR-083,2026-03-22,1262.5,0.0243,0.0506,0.952,1,USR-083_2026-03-22,text-embedding-3-large,3072
USR-083,2026-03-29,1349.3,0.024,0.0651,0.933,0,USR-083_2026-03-29,text-embedding-3-large,3072
USR-083,2026-04-05,1303.2,0.0252,0.0557,0.99,1,USR-083_2026-04-05,text-embedding-3-large,3072
USR-083,2026-04-12,1183.1,0.0215,0.0634,0.897,0,USR-083_2026-04-12,text-embedding-3-large,3072
USR-083,2026-04-19,1174.3,0.0197,0.0666,0.96,1,USR-083_2026-04-19,text-embedding-3-large,3072
USR-083,2026-04-26,1353.3,0.028,0.0589,0.96,0,USR-083_2026-04-26,text-embedding-3-large,3072
USR-083,2026-05-03,1287.8,0.0233,0.0663,0.907,0,USR-083_2026-05-03,text-embedding-3-large,3072
USR-083,2026-05-10,1393.8,0.026,0.0658,0.959,0,USR-083_2026-05-10,text-embedding-3-large,3072
USR-083,2026-05-17,1370.1,0.0246,0.0407,0.901,1,USR-083_2026-05-17,text-embedding-3-large,3072
USR-083,2026-05-24,1353.1,0.0231,0.0641,0.984,0,USR-083_2026-05-24,text-embedding-3-large,3072
USR-083,2026-05-31,1365.3,0.0228,0.0681,0.944,0,USR-083_2026-05-31,text-embedding-3-large,3072
USR-083,2026-06-07,1359.5,0.027,0.0588,0.934,0,USR-083_2026-06-07,text-embedding-3-large,3072
USR-083,2026-06-14,1375.7,0.0245,0.0524,0.96,1,USR-083_2026-06-14,text-embedding-3-large,3072
USR-083,2026-06-21,1341.1,0.0212,0.0728,0.933,1,USR-083_2026-06-21,text-embedding-3-large,3072
USR-084,2025-06-29,2859.5,0.0117,0.0192,0.975,2,USR-084_2025-06-29,text-embedding-3-large,3072
USR-084,2025-07-06,2474.9,0.0149,0.0344,0.951,0,USR-084_2025-07-06,text-embedding-3-large,3072
USR-084,2025-07-13,2520.3,0.0168,0.0397,0.918,1,USR-084_2025-07-13,text-embedding-3-large,3072
USR-084,2025-07-20,2637.3,0.0142,0.0282,0.941,0,USR-084_2025-07-20,text-embedding-3-large,3072
USR-084,2025-07-27,2554.1,0.0174,0.0374,0.912,2,USR-084_2025-07-27,text-embedding-3-large,3072
USR-084,2025-08-03,2935.3,0.0152,0.0304,0.971,2,USR-084_2025-08-03,text-embedding-3-large,3072
USR-084,2025-08-10,2390.0,0.0154,0.0312,0.889,0,USR-084_2025-08-10,text-embedding-3-large,3072
USR-084,2025-08-17,2622.9,0.0166,0.0322,0.957,1,USR-084_2025-08-17,text-embedding-3-large,3072
USR-084,2025-08-24,2554.9,0.0126,0.0324,0.888,0,USR-084_2025-08-24,text-embedding-3-large,3072
USR-084,2025-08-31,2427.8,0.0153,0.0295,0.951,1,USR-084_2025-08-31,text-embedding-3-large,3072
USR-084,2025-09-07,2503.6,0.0176,0.032,0.944,2,USR-084_2025-09-07,text-embedding-3-large,3072
USR-084,2025-09-14,2430.1,0.0157,0.0315,0.972,0,USR-084_2025-09-14,text-embedding-3-large,3072
USR-084,2025-09-21,2734.7,0.0144,0.0229,0.877,6,USR-084_2025-09-21,text-embedding-3-large,3072
USR-084,2025-09-28,2530.3,0.0178,0.0257,0.938,0,USR-084_2025-09-28,text-embedding-3-large,3072
USR-084,2025-10-05,2578.0,0.0202,0.0387,0.984,1,USR-084_2025-10-05,text-embedding-3-large,3072
USR-084,2025-10-12,2466.4,0.0143,0.0226,0.978,2,USR-084_2025-10-12,text-embedding-3-large,3072
USR-084,2025-10-19,2610.4,0.0174,0.0324,0.912,1,USR-084_2025-10-19,text-embedding-3-large,3072
USR-084,2025-10-26,2549.5,0.0146,0.0265,0.963,0,USR-084_2025-10-26,text-embedding-3-large,3072
USR-084,2025-11-02,2712.5,0.0147,0.0374,0.955,0,USR-084_2025-11-02,text-embedding-3-large,3072
USR-084,2025-11-09,2930.3,0.0169,0.0261,0.93,1,USR-084_2025-11-09,text-embedding-3-large,3072
USR-084,2025-11-16,2501.3,0.011,0.0234,0.959,0,USR-084_2025-11-16,text-embedding-3-large,3072
USR-084,2025-11-23,2748.0,0.0167,0.0321,0.922,1,USR-084_2025-11-23,text-embedding-3-large,3072
USR-084,2025-11-30,2708.5,0.0148,0.0326,0.985,1,USR-084_2025-11-30,text-embedding-3-large,3072
USR-084,2025-12-07,2640.3,0.0168,0.0269,0.899,0,USR-084_2025-12-07,text-embedding-3-large,3072
USR-084,2025-12-14,2899.7,0.0181,0.0313,0.916,0,USR-084_2025-12-14,text-embedding-3-large,3072
USR-084,2025-12-21,2540.8,0.0138,0.0387,0.964,0,USR-084_2025-12-21,text-embedding-3-large,3072
USR-084,2025-12-28,2711.0,0.0171,0.0228,0.974,1,USR-084_2025-12-28,text-embedding-3-large,3072
USR-084,2026-01-04,2471.9,0.0153,0.0349,0.906,3,USR-084_2026-01-04,text-embedding-3-large,3072
USR-084,2026-01-11,2913.0,0.0173,0.0428,0.95,0,USR-084_2026-01-11,text-embedding-3-large,3072
USR-084,2026-01-18,2535.9,0.0183,0.0296,0.93,0,USR-084_2026-01-18,text-embedding-3-large,3072
USR-084,2026-01-25,2848.5,0.0166,0.0246,0.883,0,USR-084_2026-01-25,text-embedding-3-large,3072
USR-084,2026-02-01,2623.3,0.0213,0.0245,0.923,0,USR-084_2026-02-01,text-embedding-3-large,3072
USR-084,2026-02-08,2700.6,0.0173,0.0291,0.914,0,USR-084_2026-02-08,text-embedding-3-large,3072
USR-084,2026-02-15,2367.4,0.0179,0.03,0.945,3,USR-084_2026-02-15,text-embedding-3-large,3072
USR-084,2026-02-22,2802.8,0.0198,0.0381,0.984,0,USR-084_2026-02-22,text-embedding-3-large,3072
USR-084,2026-03-01,2774.7,0.0158,0.0285,0.96,0,USR-084_2026-03-01,text-embedding-3-large,3072
USR-084,2026-03-08,2547.0,0.0142,0.0333,0.975,0,USR-084_2026-03-08,text-embedding-3-large,3072
USR-084,2026-03-15,2458.9,0.0178,0.036,0.962,1,USR-084_2026-03-15,text-embedding-3-large,3072
USR-084,2026-03-22,2630.2,0.0182,0.0299,0.926,1,USR-084_2026-03-22,text-embedding-3-large,3072
USR-084,2026-03-29,2636.2,0.0135,0.0304,0.897,1,USR-084_2026-03-29,text-embedding-3-large,3072
USR-084,2026-04-05,2820.3,0.0139,0.0312,0.942,1,USR-084_2026-04-05,text-embedding-3-large,3072
USR-084,2026-04-12,2543.1,0.0163,0.0289,0.955,0,USR-084_2026-04-12,text-embedding-3-large,3072
USR-084,2026-04-19,2792.4,0.0144,0.0257,0.961,0,USR-084_2026-04-19,text-embedding-3-large,3072
USR-084,2026-04-26,2396.7,0.0132,0.0278,0.949,1,USR-084_2026-04-26,text-embedding-3-large,3072
USR-084,2026-05-03,2812.9,0.0141,0.0388,0.897,1,USR-084_2026-05-03,text-embedding-3-large,3072
USR-084,2026-05-10,2851.6,0.0164,0.0296,0.948,0,USR-084_2026-05-10,text-embedding-3-large,3072
USR-084,2026-05-17,2713.2,0.0196,0.0321,0.99,1,USR-084_2026-05-17,text-embedding-3-large,3072
USR-084,2026-05-24,2808.5,0.0141,0.031,0.958,2,USR-084_2026-05-24,text-embedding-3-large,3072
USR-084,2026-05-31,2246.2,0.0119,0.0347,0.951,1,USR-084_2026-05-31,text-embedding-3-large,3072
USR-084,2026-06-07,2529.4,0.0188,0.0262,0.936,1,USR-084_2026-06-07,text-embedding-3-large,3072
USR-084,2026-06-14,2509.3,0.0122,0.0314,0.983,2,USR-084_2026-06-14,text-embedding-3-large,3072
USR-084,2026-06-21,2695.7,0.0173,0.0209,0.933,1,USR-084_2026-06-21,text-embedding-3-large,3072
USR-085,2025-06-29,1771.8,0.0222,0.065,0.942,1,USR-085_2025-06-29,text-embedding-3-large,3072
USR-085,2025-07-06,1739.3,0.0219,0.0594,0.946,2,USR-085_2025-07-06,text-embedding-3-large,3072
USR-085,2025-07-13,1913.6,0.0184,0.0595,0.902,1,USR-085_2025-07-13,text-embedding-3-large,3072
USR-085,2025-07-20,1863.8,0.0179,0.0607,0.892,2,USR-085_2025-07-20,text-embedding-3-large,3072
USR-085,2025-07-27,1641.0,0.0205,0.0666,0.88,2,USR-085_2025-07-27,text-embedding-3-large,3072
